locus_tag	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj
BT_3479	0.113254339878023	0.599272254949908	0.889187826789016
BT_3480	-0.182778468857384	0.166405619863276	0.536400286859728
BT_3481	0.028383197279459	0.824940626744385	NA
BT_3482	-0.074461832701149	0.750752100714828	NA
BT_3483	-0.12088904537709	0.650840238616707	NA
BT_3484	-0.334147590518731	0.210396527979943	NA
BT_3485	-0.131221985911109	0.624149474657384	NA
BT_3486	0.024989674807524	0.874421023768392	0.981443719622253
BT_3487	-0.044435633431946	0.80753725752347	0.960295789752465
BT_3488	0.113810468374025	0.655543849588334	0.906522594410937
BT_3489	0.022627597160145	0.930009721279907	0.986303683276576
BT_3490	0.127476984667825	0.218281407199667	0.607066221823007
BT_3491	0.017337858701293	0.76621561253324	NA
BT_3492	-0.34069290944563	0.133964064044876	NA
BT_3493	-0.408227303820236	0.028952462614384	0.195087835074035
BT_3494	0.049011014735359	0.848944913116186	0.974452274593482
BT_3495	-0.43277959131613303	0.028231946383263	0.191652489455211
BT_3496	-0.152928808881436	0.559335173393117	0.868060929494042
BT_3497	0.040231092011641	0.856038710168281	NA
BT_3498	-0.003103679634706	0.981141929399633	NA
BT_3499	-0.226179712752808	0.343928505765503	NA
BT_3500	-0.232538003404018	0.369599476952915	NA
BT_3501	-0.167169950765773	0.434777575749159	NA
BT_3502	0.049303626903921	0.477348375356869	NA
BT_3503	-0.074962824528389	0.348753347657098	NA
BT_3504	0.149919977855908	0.575441279392216	NA
BT_3505	-9.65388106945e-4	0.997045417098265	0.999016692277337
BT_3506	-0.344565968715435	0.136206751388686	0.485750977905657
BT_3507	0.013596711011043	0.957674876980978	0.99003027334098
BT_3508	0.033254839485518	0.811386116757221	0.960295789752465
BT_3509	0.869092904243719	5.39244934201522e-6	2.07694443605e-4
BT_3510	0.25353867751959003	0.343326798070606	NA
BT_3511	0.08778152727758	0.601958548531267	0.891037782920398
BT_3512	0.081109403249607	0.682936282534929	NA
BT_3513	6.81595648765e-4	0.997601978540254	NA
BT_3514	-0.22863486027114	0.313783199044584	0.69911340307445
BT_3515	-0.101499203203869	0.56187821830918006	0.868236587366759
BT_3516	-0.055790753258938	0.644985925519738	0.905905807987329
BT_3517	-0.061145864426254	0.753973775046623	0.94349864668112
BT_3518	-0.302665900331945	0.024572111297127	0.174285503822802
BT_3519	-0.029160342403652	0.82010122658634	0.963027329505342
BT_3520	-0.049817009079354	0.796579280855259	0.960295789752465
BT_3521	0.084623588212052	0.691484805666184	0.916139944506587
BT_3522	-0.106091135665136	0.652365081081543	0.905905807987329
BT_3523	-0.134168666390908	0.543380074024089	0.865181419679897
BT_3524	-0.158366862026549	0.547031577704664	NA
BT_3525	0.091310846805141	0.732559039524783	NA
BT_3526	-0.266962192036517	0.087010555575709	0.385343059427668
BT_3527	-0.174697402485187	0.442549236188968	0.80883499261510206
BT_3528	0.074096404044035	0.76672088928219	0.949628504935893
BT_3529	-0.088935835395444	0.735043029121475	NA
BT_3530	-0.069785633190216	0.792895914747763	NA
BT_3531	0.181403136056697	0.486254347545652	NA
BT_3532	0.024008336681152	0.928159354696252	NA
BT_3533	-0.335237434784473	0.209938547981207	NA
BT_3534	0.204660517454719	0.44187126856774	NA
BT_3535	-0.468099735891732	0.080100758682357	NA
BT_3536	-0.294818670349138	0.104779184080256	0.425985593944064
BT_3537	0.02626260253724	0.758120589842023	NA
BT_3538	-0.090279684719396	0.613251182600691	0.897035685072937
BT_3539	-0.177482545426511	0.507472903531529	NA
BT_3540	0.558721185978819	0.002761054611115	0.034717178082708
BT_3541	-0.059464245333931	0.742549156352621	NA
BT_3542	0.115175787853975	0.461670001380484	NA
BT_3543	-0.176616442230834	0.506008090341027	NA
BT_3544	-0.029023701879188	0.869343607118587	NA
BT_3545	-0.338137124851901	0.187200985156235	0.571867309976341
BT_3546	-0.162328372908551	0.526741795924918	0.854702926581274
BT_3547	-0.297517340352136	0.087094482139022	0.385343059427668
BT_3548	0.025621904056741	0.875928355254239	0.982085348209203
BT_3549	-0.00388487771212	0.978620930074288	0.994408123515383
BT_3550	0.074397084845691	0.404215350256476	0.773943126647717
BT_3551	0.148893976713042	0.07316654007704	0.349192898412147
BT_3552	0.065091087412767007	0.456287326298795	0.816030824259619
BT_3553	-0.084399403041513	0.745831242532998	NA
BT_3554	-0.049506456043656	0.807982277953508	0.960295789752465
BT_3555	-0.180032675623004	0.143542202061306	0.497306476735535
BT_3556	-0.062805186580817	0.629021618358826	0.903131966986478
BT_3557	-0.039473327756004	0.879074887836304	0.982748247660567
BT_3558	-0.059425445966044	0.681511734229007	0.914554099270827
BT_3559	0.239215224083592	0.029419155376926	0.195869551862345
BT_3560	0.1050763869012	0.237240918618134	0.630453604012271
BT_3561	0.097313479923268	0.347366383395985	0.733649023074514
BT_3562	3.56179506508e-4	0.996610099359718	0.999016692277337
BT_3563	-0.086893498247927	0.433649548226979	0.802718498493463
BT_3564	0.530757039585811	0.033506645736864	0.216473052236335
BT_3565	-0.05253083588441	0.586658061548035	0.883925013249526
BT_3566	-0.207619208303922	0.141999112888726	0.493892351767915
BT_3567	-0.223224955546656	0.004570259411147	0.051612898720327
BT_3568	-0.1376057952288	0.137172362093564	0.486942415459065
BT_3569	-0.183050482769604	0.0059114011002	0.063430547289248
BT_3570	0.359493681571741	0.020174529155609	0.152517773099943
BT_3571	0.232018568336164	0.325331153124662	NA
BT_3572	0.081340357099045	0.650818925154451	0.905905807987329
BT_3573	0.191998328638102	0.446924234960239	0.812968578427057
BT_3574	0.10299123768729	0.654644548079389	0.906297541211686
BT_3575	-0.046208933976918	0.821848537127603	0.963284519658624
BT_3576	0.075405680183115	0.704088577617387	0.920750573803438
BT_3577	0.300009392262912	0.08066012629323	0.374062613570252
BT_3578	0.02502326791418	0.873202311515905	0.980831615103638
BT_3579	0.112355925777938	0.210424907043279	0.599178782001058
BT_3581	0.16542259124928901	0.284728889990601	0.673359632487792
BT_3582	0.222331741170707	0.358703267390973	NA
BT_3583	0.078354171023695	0.69964838566973	0.918555236155559
BT_3584	0.388553039216052	0.146634400809142	NA
BT_3585	0.162151340737999	0.219756871213659	0.608086900105746
BT_3586	-0.137246753160446	0.31994179885081	0.706071798549525
BT_3587	0.075407184706153	0.777865361368508	NA
BT_3588	-0.187251460287274	0.457135332213248	0.816329029071877
BT_3589	-0.085856747240961	0.740303981945381	NA
BT_3590	-0.109749103011887	0.642113505626636	0.904821090819597
BT_3591	0.284963504223689	0.283598144332202	NA
BT_3592	-0.075885935286676	0.694662930052108	0.917275951303018
BT_3593	0.026004857721483	0.907082676575578	0.983883391184999
BT_3594	0.047903887726199	0.857845776313814	NA
BT_3595	-0.112387443587225	0.66845959782247	NA
BT_3596	-0.128831785307757	0.626757864884131	NA
BT_3597	0.210431383324591	0.351839714575933	NA
BT_3598	-0.218313842843149	0.404095649241034	NA
BT_3599	0.211430671892953	0.428758207062134	NA
BT_3600	-0.053119216193133	0.839032546458762	NA
BT_3601	-0.06058105165609	0.81900479707295	NA
BT_3602	0.036478659541972	0.889933687786455	0.983198774735602
BT_3603	0.089731886613771	0.723004799976387	0.931492950362104
BT_3604	0.103988726468717	0.67535003958949	0.912436058231807
BT_3605	0.034845548168731	0.889028459511768	0.983198774735602
BT_3606	0.04878291720695	0.835241270855966	0.967480860315615
BT_3607	-0.018470291017798	0.926428465610073	0.986303683276576
BT_3608	-0.020648841593553	0.937930108105823	0.987833702746544
BT_3609	0.019407169009424	0.913534961092991	0.984572731263403
BT_3610	-0.21268957119267	0.168166441155739	0.539258792151594
BT_3611	0.161936465346869	0.048002007738395	0.274865956674159
BT_3612	0.079412755229944	0.403192146780215	0.773918380758144
BT_3613	0.018008590102775	0.900367291888063	0.983312534912097
BT_3614	0.162634686310084	0.488876742085507	NA
BT_3615	-0.264714583161764	0.32093305555932	NA
BT_3616	0.028485466865197	0.906287458654807	NA
BT_3617	0.021445129706611	0.935890907674406	NA
BT_3618	0.271621157309729	0.310188167068888	NA
BT_3619	0.147661028568322	0.527852293489947	NA
BT_3620	0.191745919237298	0.46208343036111	0.820575379404258
BT_3621	0.283001102676062	0.066877671026962	0.33328475778866
BT_3622	0.262679221085489	0.025222177638214	0.177881090688563
BT_3623	0.13775710058182	0.45081595123037	0.814738933724761
BT_3624	-0.026532997030786	0.912509388520664	0.984405151168699
BT_3625	0.194697832102113	0.458455751249394	0.817490055468583
BT_3626	0.033049429838998	0.901252313995854	NA
BT_3627	0.221914297212455	0.40097042188715	0.773405784757556
BT_3628	-0.349841509920117	0.186164593677949	NA
BT_3629	0.255357016136883	0.292539982871837	0.675189104229629
BT_3630	0.061734364278254	0.811944983666078	0.960295789752465
BT_3631	0.091934403431783	0.720606818835381	0.931038259222691
BT_3632	0.221485673587186	0.407329994479587	NA
BT_3633	-0.219563553207434	0.356965224746506	0.739149607485038
BT_3634	0.046460142647667	0.8615348281349	NA
BT_3635	0.047362344037039	0.850789067214031	NA
BT_3636	0.137028194763958	0.121779566288963	0.459909497473987
BT_3637	0.028036185809672	0.804697224023377	0.960295789752465
BT_3638	0.075926041975409	0.520972775519332	0.851159658502849
BT_3639	-0.194639681407033	0.189665507035645	0.575922066592055
BT_3640	-1.06415981740282	1.19920426843178e-12	2.08947067532946e-10
BT_3641	-0.231646478128113	0.311096101115533	0.694381159492782
BT_3642	0.062333995571404	0.616992866174098	0.898942769674578
BT_3643	-0.111416195436229	0.482890238414335	0.826894219599178
BT_3644	0.171902287901054	0.093070115366502	0.400047352265946
BT_3645	0.06257518561781	0.722331002775353	0.931492950362104
BT_3646	0.004285949074329	0.966116878864756	0.99184728257532
BT_3647	0.171476405513063	0.265446167850123	0.660085550706251
BT_3648	0.303758770861875	0.001391111056136	0.020524497396775
BT_3649	0.251552113233924	0.001898322538534	0.025443084866281
BT_3650	0.174083008115743	0.513849912400339	NA
BT_3651	0.153332172243816	0.565573470013185	NA
BT_3652	0.48202110444366	0.071814499776552	NA
BT_3653	0.634066456013655	0.014805962878549	0.122291237409953
BT_3654	-0.062705043082333	0.797611871583362	0.960295789752465
BT_3655	0.168334060352583	0.403520656615607	NA
BT_3656	0.0583466252431	0.781207744420273	NA
BT_3657	-0.063625097508771	0.801400228146413	NA
BT_3658	0.016415127018667	0.772416816921101	NA
BT_3659	0.229518113902019	0.390130785489781	NA
BT_3660	-0.22544004072357	0.36465113710245	0.743733840946413
BT_3661	-0.190577899633729	0.289589562249589	0.675189104229629
BT_3662	-0.251526147059269	0.282955326917107	0.673341796047091
BT_3663	0.195193443283097	0.466082511161794	NA
BT_3664	-0.126330933573783	0.631347988599437	NA
BT_3665	-0.202899533505363	0.179939303095723	0.560815936990844
BT_3666	-0.231316930114249	0.124659536986947	0.465543792736709
BT_3667	-0.007927046113744	0.965215220766941	0.99184728257532
BT_3668	-0.002475016247403	0.992504388102275	NA
BT_3669	-0.105672763421733	0.620269880454775	NA
BT_3670	-0.061144489937547	0.798176059868164	0.960295789752465
BT_3671	0.253412801378835	0.343096609101562	NA
BT_3672	0.093227528135883	0.712553568325791	NA
BT_3673	-0.232642536702864	0.131404006310274	0.479369151634388
BT_3674	0.237148769004791	0.362748739917235	NA
BT_3675	-0.281638002420036	0.289739202765498	NA
BT_3676	-0.048575268665753	0.814186378696702	0.960812782803122
BT_3677	0.094515199648534	0.532706497924701	0.858288452622846
BT_3678	-0.181200055466941	0.495343750587628	NA
BT_3679	-0.04592708727505	0.849469298200036	NA
BT_3680	0.011669314603642	0.965240308034757	NA
BT_3681	-0.05599333380466	0.831749445517743	0.967480860315615
BT_3682	-0.062186390892246	0.749402953806207	NA
BT_3683	-0.341308370845058	0.132400659482769	0.481086408190121
BT_3684	0	1	NA
BT_3685	0.136656818252622	0.491236364898352	0.832622575381709
BT_3686	0.07693551657513	0.685524580422471	0.914554099270827
BT_3687	0.099731750093101	0.615020071317119	0.898339380667334
BT_3688	0.072706336103474	0.479957139991201	0.82621319537483
BT_3689	0.134707333088196	0.121652428198832	0.459909497473987
BT_3690	-0.111189095046375	0.234500564595806	0.627220442877231
BT_3691	-0.307365616545868	0.003066082133224	0.037521051924641
BT_3692	0.023026373006042	0.812275340061186	0.960295789752465
BT_3693	0.02998658314966	0.752247085524199	0.94295035489313
BT_3694	0.117504924695487	0.418584090090127	0.788671053367546
BT_3695	0.049962029405734	0.743804974843302	0.939448533983997
BT_3696	-0.024218429946932	0.794459268347541	0.960295789752465
BT_3697	-0.066415530403098	0.46783179618682	0.824103567243927
BT_3698	-0.057050189415965	0.83088403999212	NA
BT_3699	0.160502531416523	0.515170215927579	0.848766585155395
BT_3700	-0.040185008833491	0.880144212032834	NA
BT_3701	-0.140614714495473	0.587890416036297	0.884131127117472
BT_3702	0.076784474411955	0.68639129912557	0.914554099270827
BT_3703	-0.118328067446008	0.318923785691112	0.706071798549525
BT_3704	-0.285589910185	0.270344900783215	0.662947478918848
BT_3705	-0.014768111841497	0.910962932533763	0.984405151168699
BT_3706	0.113254339878023	0.599272254949908	0.889187826789016
BT_3707	-0.187107812930167	0.155629632874671	0.518895498062099
BT_3708	0.073624959146673	0.534449804930135	0.858975709917808
BT_3709	0.259655387736898	0.002317336089409	0.030282616968385
BT_3710	-0.063209867725982	0.639254164872806	0.90387738911791
BT_3711	0.043142668898293	0.776057513506212	0.955181034077054
BT_3712	0.131777786880797	0.337104053495545	0.7250957038871
BT_3713	-0.266843235829044	0.042166757676547	0.250467802497543
BT_3714	0.255218016765495	0.012829713743689	0.112306034899899
BT_3715	-0.215793774370996	0.00995607096505	0.094867874117494
BT_3716	-0.065664884585512	0.573285841267538	0.875481174122672
BT_3717	-0.004537236726871	0.968990342379115	0.992326393689176
BT_3718	-0.039161228560564	0.7594721443265	0.945912219420517
BT_3719	-0.059660515571009	0.584836990153778	0.883169024751413
BT_3720	-0.037854485115907	0.80985400184862	0.960295789752465
BT_3721	-0.145164973824966	0.13568301599266	0.485750977905657
BT_3722	0.175678989093845	0.159926857550108	0.525761340319718
BT_3723	0.125777667381026	0.094787316928323	0.404227031049808
BT_3724	0.080783185115752	0.325875528358278	0.712718803504448
BT_3725	0.300435723911896	9.55806645044e-4	0.015295337698104
BT_3726	-0.054201293381711	0.615826086770761	0.898448026911568
BT_3727	0.074294433866802	0.473472544213125	0.82621319537483
BT_3728	0.049421501246868	0.688283161606007	0.914554099270827
BT_3729	-0.222376407937279	0.085139070815996	0.382237865172675
BT_3730	-0.222390913036857	0.010508056207971	0.098893964583157
BT_3731	-0.027863910629094	0.693946615135264	0.91712105632072
BT_3732	-0.00732163486057	0.957225958194854	0.99003027334098
BT_3733	0.124841013133265	0.225561927218692	0.615773851952272
BT_3734	-0.16234141695784	0.064790167748503	0.328347955390267
BT_3735	-0.545278503564365	2.21331655452243e-6	9.64110151547331e-5
BT_3736	-0.110247345643595	0.264142039950876	0.659890088294897
BT_3737	-0.179297385390248	0.044906416952801	0.262900127408481
BT_3738	-0.086768748496873	0.659210768450086	0.907134002757485
BT_3739	0.105163454289989	0.620020985835003	0.899546703874019
BT_3740	0.104514149613025	0.463071022661246	0.820919027091811
BT_3741	0.182327028143207	0.292357513144641	0.675189104229629
BT_3742	-0.553214619963211	1.21000653721042e-11	1.703843459528e-9
BT_3743	0.659737770658392	2.5222041550268e-17	8.389768184766421e-15
BT_3744	0.031952966735361	0.772043385766032	0.952751011304523
BT_3745	0.129691483033975	0.286824261661505	0.674046225702919
BT_3746	-0.029367263389444	0.8826807161452	0.983198774735602
BT_3747	0.020045401547859	0.918540687209985	0.985301054586136
BT_3748	-0.032850966365874	0.901608979178239	NA
BT_3749	-0.125714613277419	0.595265594910113	0.888285812306731
BT_3750	-0.206970414631298	0.438915646752156	NA
BT_3751	0.074816256162936	0.754551645687405	NA
BT_3752	0.166756885173155	0.529867661759985	NA
BT_3753	-0.288863809917681	0.28036675719757	NA
BT_3754	-0.178475944598385	0.500352223488138	NA
BT_3755	0.093862388675062	0.273873992615571	0.663206445387408
BT_3756	0.001553486516168	0.987486654175551	0.996458499588184
BT_3757	0.143967739544016	0.18160856989125	0.563140472230579
BT_3758	0.190893873928263	0.115143752222692	0.449638195712733
BT_3759	0.154099430306129	0.271263120816904	0.663187887942071
BT_3760	0.267313371327406	0.017473143065795	0.139417446053063
BT_3761	0.468504199369104	0.002552934443741	0.032434677533497
BT_3762	0.147062864382082	0.456074444690279	0.816030824259619
BT_3763	0.064138671823883	0.763951626654027	NA
BT_3764	-0.118680383557729	0.625305361844409	NA
BT_3765	0.159216744423478	0.447863073408885	NA
BT_3766	-0.157558688692473	0.556274047076126	NA
BT_3767	0.064426512958004	0.456354863726955	0.816030824259619
BT_3768	0.039004083139264	0.80771657053232	0.960295789752465
BT_3769	-0.472425049414974	5.049281557441761e-9	4.29658632992544e-7
BT_3770	0.106983073233	0.340369132603853	0.727034825567717
BT_3771	0.341807600049352	3.01597146726e-4	0.006063428350942
BT_3772	0.196612936543081	0.071874969982674	0.345585433858873
BT_3773	0.177912601583441	0.30459096542284	0.686303881052707
BT_3774	-0.007180319651895	0.964583164550679	0.99184728257532
BT_3775	-6.41544429594e-4	0.996297934076458	NA
BT_3776	0.336750388779375	0.106491706302875	NA
BT_3777	0.08251143148504	0.675031124135768	NA
BT_3778	0.265375665038132	0.30629357643499	0.687258740987596
BT_3779	0.458099559969279	0.069064137987902	NA
BT_3780	0.054483555771029	0.81650765408414006	NA
BT_3781	-0.222344655651688	0.248130894850332	0.643095602432103
BT_3782	0.015169364286708	0.919777132421186	0.985301054586136
BT_3783	-0.066213896161591	0.504876000443657	0.842765185047145
BT_3784	-0.337779457938085	0.138085260482952	0.488023494970062
BT_3785	-0.055740292330264	0.381310557426965	NA
BT_3786	-0.098689813352459	0.564102551875477	0.869919029701863
BT_3787	-0.192287974701286	0.460648009606705	0.82003621660356
BT_3788	-0.328602677303395	0.137768427946386	0.487519030808343
BT_3789	0.169383419462467	0.483765648408928	0.826894219599178
BT_3790	0.180908007121995	0.496382966276133	NA
BT_3791	0.118839531294908	0.655066178284944	0.906522594410937
BT_3792	-0.094375538057491	0.705317153569649	0.922027675924025
BT_3793	0.229151857444583	0.317905535055829	0.704979607738956
BT_3794	-0.15236322827158	0.382428564777888	NA
BT_3795	0.028013313264411	0.903841398835203	NA
BT_3796	0.133186380662217	0.588643322230734	NA
BT_3797	-0.076387985429424	0.710150500234906	NA
BT_3798	-0.02565753443196	0.852217336216415	NA
BT_3799	0.048932563885896	0.814457187549563	NA
BT_3800	-0.198642192209217	0.306302545677909	0.687258740987596
BT_3801	-0.008653664217735	0.905893336867482	0.98357973875315
BT_3802	-0.099946619275145	0.251645294616239	0.645701355540546
BT_3803	-0.260096952696888	0.01055415334015	0.098893964583157
BT_3804	-0.037866019532667	0.814013984509927	0.960812782803122
BT_3805	-0.006438424412235	0.958679206231583	0.99003027334098
BT_3806	-0.32356688243293	1.09074536781e-4	0.002678548524049
BT_3807	-0.304169354773127	0.001109739177315	0.016989688911276
BT_3808	-0.194471686135772	0.019548011993339	0.14963635122098
BT_3809	0.119566159305164	0.164209386961223	0.533333501772971
BT_3810	0.167401218100256	0.125992043430317	0.467485717633755
BT_3811	0.093241358654393	0.286365670145958	0.673401019964049
BT_3812	0.196023639116138	0.01759787189878	0.139417446053063
BT_3813	0.182574131886909	0.058962274138114	0.308645151747294
BT_3814	0.331558228048575	0.018896106837601	0.146795870315885
BT_3815	0.054978370242927	0.780744632314542	0.956405514125389
BT_3816	0.237617774956803	0.117703307851789	0.454300003617824
BT_3817	-0.34944872566581	0.146585955848184	0.502255994643174
BT_3818	-0.181770683492895	0.383231686670864	0.760650870218171
BT_3819	0.028367038682712	0.732491005881201	0.933536952462318
BT_3820	0.106382629975917	0.290941228043974	0.675189104229629
BT_3821	0.133713033600652	0.211714040842109	0.601445400187327
BT_3822	0.276049502053145	0.199647780326917	0.585695175534862
BT_3823	-0.301069464711415	1.3443878377e-4	0.003044134854186
BT_3824	-0.29346817111523	0.044061446164741	0.259710501939744
BT_3825	0.113254339878023	0.599272254949908	0.889187826789016
BT_3826	-0.182778468857384	0.166405619863276	0.536400286859728
BT_3827	-0.090823881238951	0.723194243327502	0.931492950362104
BT_3828	-0.11217414675496	0.596574989490899	NA
BT_3829	0.002286489396545	0.992348135781014	NA
BT_3830	-0.02529965639869	0.911468351634212	NA
BT_3831	0.030595017503728	0.730452550153393	NA
BT_3832	0.097395486559208	0.249948934965559	0.643678068523133
BT_3833	0.172354692476972	0.058901264278235	0.308645151747294
BT_3834	0.152741128845737	0.090014104201881	0.393502517651951
BT_3835	-0.175039244226415	0.040466479655744	0.243932206030258
BT_3836	-0.154935870353574	0.0884896238295	0.389928789777058
BT_3837	0.012643644467954	0.906789094775435	0.983883391184999
BT_3838	-0.198846262280071	0.119938870204987	0.457766271141392
BT_3839	-0.117110650046582	0.272090753615354	0.663187887942071
BT_3840	0.303234648581924	0.024483722407811	0.174285503822802
BT_3841	-0.058480643940814	0.426388937670875	0.796826591847926
BT_3842	-0.033984414567153	0.658115152969271	0.907082396965721
BT_3843	0.064068256398822	0.434112442077825	0.802718498493463
BT_3844	0.014106519163822	0.860772560065005	0.976365219154119
BT_3845	0.198927059629452	0.011901839733773	0.106168919777483
BT_3846	-0.079114242117841	0.604957379489869	0.891477668769001
BT_3847	-0.07931951576103	0.432258474855721	0.802472828860709
BT_3848	0.17596064433011	0.03137330657893	0.20499094423626
BT_3849	0.122958554264367	0.297728065314	0.680866869364954
BT_3850	0.21952072576309	0.405906768994801	NA
BT_3851	0.14698840447252	0.178608304075286	0.55857075607818
BT_3852	-0.287320952625432	8.61219802748e-4	0.014130956315042
BT_3853	-0.183462122185803	0.117102785641276	0.454117127874204
BT_3854	0.403377680731729	0.044077677426778	0.259710501939744
BT_3855	0.031630937286548	0.896203885874453	0.983271369839468
BT_3856	-0.026205224480112	0.921958136295649	NA
BT_3857	0.079802983794188	0.724870991498557	0.931492950362104
BT_3858	0.02054415313239	0.934156279393765	0.987320458620788
BT_3859	-0.012577396198609	0.959045889973837	0.99003027334098
BT_3860	0.013234458924602	0.958507576044266	0.99003027334098
BT_3861	-0.089516024748531	0.657626431924486	0.907082396965721
BT_3862	-0.220843398759824	0.396141011423519	0.76977162017985
BT_3863	-0.095877770889891	0.509783064718474	0.84857989430796
BT_3864	0.147205841113623	0.108642605283655	0.433977393813203
BT_3865	0.022366286135989	0.930926165789106	0.986303683276576
BT_3866	0.432023575504139	4.1221571661393104e-9	3.59118406450089e-7
BT_3867	0.016415127018667	0.772416816921101	NA
BT_3868	0.040402140196766	0.80986734210265	0.960295789752465
BT_3869	-0.07390767654403	0.438621188571484	0.805275930247397
BT_3870	-0.261537395082048	0.031937855430632	0.208307688093908
BT_3871	0.025674586008952	0.75024264289923	0.942001188329919
BT_3872	-0.177088757151512	0.047101826692181	0.271838460357552
BT_3873	-0.17346371278869	0.049031781421578	0.279016000344562
BT_3874	-0.218598872022648	0.021398586782484	0.158818314476897
BT_3875	0.14516596382798	0.096035940160638	0.406870684638656
BT_3876	0.123447936478772	0.111683988591088	0.441785637032207
BT_3877	0.163039305355006	0.047955688356808	0.274865956674159
BT_3878	0.239629922166127	0.0017460789178	0.023839189403846
BT_3879	-0.12173941189304	0.225301043968182	0.615773851952272
BT_3880	0.102521010055721	0.636388982510867	0.903588392319466
BT_3881	-0.279527883764944	0.295804262444513	NA
BT_3882	-0.036491665581401	0.796148028756508	0.960295789752465
BT_3883	0.117754360957248	0.446150741914384	0.812589095056867
BT_3884	0.20166818109555	0.244696344616798	0.638163880935756
BT_3885	0.107611542712843	0.44929338811841	0.814650399962965
BT_3886	-0.012711736258055	0.931044799682234	0.986303683276576
BT_3887	0.096676536263924	0.386578199753885	NA
BT_3888	-0.0073852954847	0.962762144047921	0.99148513511718
BT_3889	-0.019302104056979	0.878122291653274	0.982519345847501
BT_3890	-0.222305954414516	0.132082243196062	0.480884505327751
BT_3891	0.147054501612444	0.540820381892467	0.864131780499798
BT_3892	0.165441215116444	0.053344980604368	0.292637607243454
BT_3893	0.070325787031436	0.494555588332118	0.833139455666307
BT_3894	-0.054750868673224	0.581108782055863	0.880081553618544
BT_3895	-0.022746600524286	0.803927220704178	0.960295789752465
BT_3896	0.072161397592307	0.62610651985678	0.901938486675574
BT_3897	-0.021646936139621	0.818059686810801	0.962779155368518
BT_3898	0.100763214132673	0.282806689374174	0.673341796047091
BT_3899	0.048174349732861	0.801555601231102	0.960295789752465
BT_3900	-0.030775613672982	0.904488340270243	0.98343727282359
BT_3901	0.073837378812649	0.709591449816735	NA
BT_3902	0.048775649661634	0.610171859381833	0.894120477964808
BT_3903	0.112643263379408	0.236042387266756	0.629045225789557
BT_3904	0.187525153699795	0.036858034002696	0.230535976779257
BT_3905	-0.0401522736115	0.62831514093605	0.903131966986478
BT_3906	-0.392522901551485	1.34777219562e-4	0.003044134854186
BT_3907	0.114520433485142	0.527210851405831	0.854702926581274
BT_3908	0.318062059993414	0.047890805316848	0.274865956674159
BT_3909	0.251492389530802	0.022241621179714	0.16387478820099
BT_3910	0.278005094650293	0.05108254199774	0.284925337148982
BT_3911	-0.010418221867756	0.888215521776258	0.983198774735602
BT_3912	-0.058557488563307	0.518663448664928	0.849309988697332
BT_3913	-0.270335927540749	0.289042046234829	0.675189104229629
BT_3914	-0.178416174337769	0.503951667260839	NA
BT_3915	-0.024245644030323	0.776414245485254	NA
BT_3916	-0.006130769912434	0.960470319246216	0.990239757149029
BT_3917	-0.015450020731114	0.900055705500825	0.983312534912097
BT_3918	0.011004749198248	0.903730784165296	0.98343727282359
BT_3919	0.1049250783587	0.273566859142296	0.663187887942071
BT_3920	-0.00333576965765	0.97752469872007	0.994373887299621
BT_3921	-0.040231270378953	0.659463363578822	0.907134002757485
BT_3922	0.083347387586652	0.270505762783777	0.662947478918848
BT_3923	-0.092114126841373	0.403468767533968	0.773918380758144
BT_3924	0.083265723003506	0.415837448106278	0.787120011668039
BT_3925	-0.054571220190523	0.753142736245781	0.943139658466389
BT_3926	0.110563989422708	0.527508397725399	0.854806566553249
BT_3927	-0.004292710950591	0.975382813990321	0.994209212941533
BT_3928	0.081255116652907	0.491439341673056	0.832622575381709
BT_3929	0.475787419127929	9.480580496279551e-9	7.70876534130819e-7
BT_3930	0.406250216147132	0.022845347682616	0.165199856068562
BT_3931	0.331810830216548	0.098274831317883	0.411619149554812
BT_3932	-0.005748231049871	0.949848580809638	0.989795275678874
BT_3933	0.343266420720863	0.033572355891987	0.216473052236335
BT_3934	0.226231680877678	0.085921684573241	0.38388828888756
BT_3935	0.357991899759075	0.037770716785352	0.234242462233228
BT_3936	0.629451531117421	0.003242833453301	0.039551758685424
BT_3937	0.062926540792029	0.564199716118826	0.869919029701863
BT_3938	-0.181951608090148	0.267874023148401	0.661482067569128
BT_3939	0.01898190978404	0.835016063110052	0.967480860315615
BT_3940	-0.016353838714815	0.77324323285023	NA
BT_3941	-0.088562632976729	0.542237745121097	0.864885749519657
BT_3942	-0.150059267101538	0.167747919880944	0.538411963898574
BT_3943	0.025862311947412	0.835475144666977	0.967480860315615
BT_3944	-0.200753273157576	0.059316117523342	0.309611517857214
BT_3945	-0.132326618031503	0.17169074724686	0.54421313705032
BT_3946	-0.166051809882818	0.041376899766207	0.247787358829054
BT_3947	-0.415054167811853	0.005951281606868	0.063486120698333
BT_3948	0.045106933828768	0.71683503814477	0.928459966220076
BT_3949	-0.023330475849144	0.777329194595937	0.955728334350314
BT_3950	0.158841369250104	0.127920745066755	0.46947041745161
BT_3951	0.081014495099718	0.71424117077723	0.927456306497576
BT_3952	-0.211750829845923	0.40503125654892	0.774408320750571
BT_3953	-0.115101879827875	0.660471421030283	NA
